FS          d_cm        D(0)        p1d1sx      D(p1d1sx)   p1d1dx      D(p1d1dx)   p1d2sx      p2d2sx      D(p1d2sx)   D(p2d2sx)   p1d2dx      p2d2dx      D(p1d2dx)   D(p2d2dx)   p1d3sx      p2d3sx      p3d3sx      D(p1d3sx)   D(p2d3sx)   D(p3d3sx)   p1d3dx      p2d3dx      p3d3dx      D(p1d3dx)   D(p2d3dx)   D(p3d3dx)   D(IP-25)    off25
07X07       15.0        236.378     -36.25      123.08      36.25       123.08      -40.5       -33.0       46.322      183.326     33.0        40.5        183.326     46.322      -41.75      -36.25      -31.75      35.136      123.08      196.992     31.75       36.25       41.75       196.992     123.08      35.136      1.183       eq25
07X07       20.0        172.67      -38.25      87.687      38.25       87.687      -42.5       -34.5       34.961      135.732     34.5        42.5        135.732     34.961      -43.75      -38.25      -33.75      27.37       87.687      141.56      33.75       38.25       43.75       141.56      87.687      27.37       1.08        eq25
07X07       25.0        125.036     -40.25      61.831      40.25       61.831      -44.0       -36.5       28.623      96.006      36.5        44.0        96.006      28.623      -46.25      -38.75      -35.25      19.215      77.224      102.895     35.25       38.75       46.25       102.895     77.224      19.215      0.931       lt25
07X07       28.5        102.464     -41.25      52.969      41.25       52.969      -46.0       -37.5       21.161      79.607      37.5        46.0        79.607      21.161      -46.25      -38.75      -36.25      20.306      72.231      84.804      36.25       38.75       46.25       84.804      72.231      20.306      0.905       lt25
10X10       2.0         478.968     -47.75      222.407     47.75       222.407     -51.0       -45.0       82.275      343.826     45.0        51.0        343.826     82.275      -52.25      -49.75      -42.75      52.802      128.052     396.172     42.75       49.75       52.25       396.172     128.052     52.802      0.949       eq25
10X10       5.5         457.602     -49.25      221.197     49.25       221.197     -53.5       -46.0       70.731      339.82      46.0        53.5        339.82      70.731      -54.75      -52.25      -44.75      50.763      103.963     365.57      44.75       52.25       54.75       365.57      103.963     50.763      1.448       eq25
10X10       10.0        348.542     -52.25      154.079     52.25       154.079     -55.5       -49.0       71.174      243.61      49.0        55.5        243.61      71.174      -56.75      -49.25      -46.75      53.292      237.837     278.306     46.75       50.25       56.75       278.306     212.588     53.292      1.693       eq25
10X10       15.0        253.704     -54.25      129.107     54.25       129.107     -58.5       -51.0       54.102      185.336     51.0        58.5        185.336     54.102      -59.75      -54.25      -48.75      42.688      129.107     204.725     48.75       54.25       59.75       204.725     129.107     42.688      1.712       eq25
10X10       20.0        185.796     -57.25      90.875      57.25       90.875      -61.5       -54.0       40.493      131.484     54.0        61.5        131.484     40.493      -62.75      -58.25      -51.75      33.149      76.774      146.722     51.75       58.25       62.75       146.722     76.774      33.149      1.508       eq25
10X10       25.0        137.29      -60.25      64.684      60.25       64.684      -64.5       -56.0       30.284      100.721     56.0        64.5        100.721     30.284      -65.75      -60.25      -54.75      25.436      64.684      106.522     54.75       60.25       65.75       106.522     64.684      25.436      1.253       eq25
10X10       28.5        111.868     -61.75      55.224      61.75       55.224      -65.0       -57.5       31.675      82.894      57.5        65.0        82.894      31.675      -67.25      -62.75      -57.25      22.256      47.256      83.846      57.25       62.75       67.25       83.846      47.256      22.256      1.09        eq25
15X15       2.0         486.984     -71.75      210.623     71.75       210.623     -75.0       -69.0       82.106      319.78      69.0        75.0        319.78      82.106      -77.25      -70.25      -67.75      41.769      275.467     349.884     67.75       70.25       77.25       349.884     275.467     41.769      1.315       eq25
15X15       5.5         474.322     -74.25      205.08      74.25       205.08      -78.0       -71.5       80.228      302.348     71.5        78.0        302.348     80.228      -80.75      -75.75      -69.25      44.977      148.068     347.148     69.25       75.75       80.75       347.148     148.068     44.977      1.9         eq25
15X15       10.0        365.096     -77.75      164.982     77.75       164.982     -81.0       -74.5       83.904      240.46      74.5        81.0        240.46      83.904      -84.75      -79.75      -72.25      44.231      111.73      266.446     72.25       79.75       84.75       266.446     111.73      44.231      2.221       eq25
15X15       15.0        270.364     -82.25      115.333     82.25       115.333     -86.0       -78.5       56.944      176.124     78.5        86.0        176.124     56.944      -87.25      -83.75      -77.25      46.841      88.286      187.707     77.25       83.75       87.25       187.707     88.286      46.841      2.169       eq25
15X15       20.0        199.994     -86.25      87.23       86.25       87.23       -90.0       -82.5       46.307      129.21      82.5        90.0        129.21      46.307      -90.25      -87.75      -80.25      44.605      68.48       141.902     80.25       87.75       90.25       141.902     68.48       44.605      1.941       eq25
15X15       25.0        149.458     -90.25      66.418      90.25       66.418      -94.0       -86.5       36.941      95.906      86.5        94.0        95.906      36.941      -95.25      -92.75      -84.25      31.356      45.071      105.015     84.25       92.75       95.25       105.015     45.071      31.356      1.643       eq25
15X15       28.5        121.452     -93.25      52.835      93.25       52.836      -96.0       -89.5       34.846      76.787      89.5        96.0        76.787      34.846      -94.25      -91.75      -85.25      45.857      63.459      88.149      85.25       91.75       94.25       88.149      63.459      45.857      1.401       eq25
20X20       2.0         483.938     -95.75      195.87      95.75       195.87      -99.0       -93.0       80.545      291.078     93.0        99.0        291.078     80.545      -101.25     -97.75      -90.75      42.763      119.144     329.415     90.75       97.75       101.25      329.415     119.144     42.763      1.529       eq25
20X20       5.5         481.01      -99.25      192.882     99.25       192.882     -103.0      -96.5       79.457      279.566     96.5        103.0       279.566     79.457      -105.25     -97.75      -95.25      50.117      243.815     304.617     95.25       97.75       105.25      304.617     243.815     50.117      2.198       eq25
20X20       10.0        373.45      -104.25     149.688     104.25      149.688     -108.0      -101.5      70.474      210.594     101.5       108.0       210.594     70.474      -109.25     -102.75     -99.25      56.487      185.297     239.5       99.25       102.75      109.25      239.5       185.297     56.487      2.474       eq25
20X20       15.0        280.048     -109.75     112.509     109.75      112.509     -113.5      -106.5      58.755      160.628     106.5       113.5       160.628     58.755      -116.25     -110.25     -105.25     42.17       104.171     172.147     105.25      110.25      116.25      172.147     104.171     42.17       2.428       eq25
20X20       20.0        208.804     -115.25     84.457      115.25      84.457      -119.0      -111.5      47.183      121.33      111.5       119.0       121.33      47.183      -121.25     -115.25     -110.25     36.686      84.457      128.45      110.25      115.25      121.25      128.45      84.457      36.686      2.159       eq25
20X20       25.0        156.454     -120.75     63.252      120.75      63.252      -124.5      -117.0      37.262      89.601      117.0       124.5       89.601      37.262      -126.25     -122.25     -113.75     30.859      51.411      100.029     113.75      122.25      126.25      100.029     51.411      30.859      1.817       eq25
20X20       28.5        128.234     -124.25     52.708      124.25      52.708      -128.5      -121.0      29.84       71.252      121.0       128.5       71.252      29.84       -129.75     -122.25     -119.75     26.348      64.973      75.916      119.75      122.25      129.75      75.916      64.973      26.348      1.643       lt25
24X24       2.0         /
24X24       5.5         486.524     -120.75     161.799     120.75      161.799     -124.0      -117.0      74.999      268.272     117.0       124.0       268.272     74.999      -126.75     -121.75     -115.25     46.489      130.442     294.406     115.25      121.75      126.75      294.406     130.442     46.489      2.312       eq25
24X24       10.0        379.85      -126.25     139.083     126.25      139.083     -130.0      -122.5      67.465      210.452     122.5       130.0       210.452     67.465      -131.75     -128.75     -120.25     51.678      86.704      229.506     120.25      128.75      131.75      229.506     86.704      51.678      2.604       eq25
24X24       15.0        286.912     -132.75     107.775     132.75      107.775     -136.0      -129.0      63.122      156.126     129.0       136.0       156.126     63.122      -138.75     -131.25     -127.25     44.292      130.055     167.424     127.25      131.25      138.75      167.424     130.055     44.292      2.535       eq25
24X24       20.0        214.966     -139.25     83.13       139.25      83.13       -143.0      -136.0      48.14       112.756     136.0       143.0       112.756     48.14       -144.25     -141.75     -134.25     41.193      58.045      121.951     134.25      141.75      144.25      121.951     58.045      41.193      2.558       lt25
24X24       25.0        161.592     -146.25     59.834      146.25      59.834      -150.0      -143.0      36.215      81.718      143.0       150.0       81.718      36.215      -152.75     -146.75     -139.25     28.631      56.106      94.008      139.25      146.75      152.75      94.008      56.106      28.631      1.88        eq25
24X24       28.5        132.594     -150.75     48.129      150.75      48.129      -154.0      -147.0      31.647      67.746      147.0       154.0       67.746      31.647      -155.25     -149.25     -143.25     27.757      56.738      76.92       143.25      149.25      155.25      76.92       56.738      27.757      1.619       eq25
